x-axis,1
second,Volt
+55.500E-06,+3.291121699E+00
+55.600E-06,+3.287905619E+00
+55.700E-06,+3.288824499E+00
+55.800E-06,+3.288824499E+00
+55.900E-06,+3.289513659E+00
+56.000E-06,+3.287675899E+00
+56.100E-06,+3.287675899E+00
+56.200E-06,+3.280095138E+00
+56.300E-06,+3.293648619E+00
+56.400E-06,+3.289973099E+00
+56.500E-06,+3.289973099E+00
+56.600E-06,+3.286297578E+00
+56.700E-06,+3.289283939E+00
+56.800E-06,+3.289283939E+00
+56.900E-06,+3.289283939E+00
+57.000E-06,+3.289513659E+00
+57.100E-06,+3.287675899E+00
+57.200E-06,+3.287675899E+00
+57.300E-06,+3.290202819E+00
+57.400E-06,+3.290891979E+00
+57.500E-06,+3.286067858E+00
+57.600E-06,+3.288594779E+00
+57.700E-06,+3.288135339E+00
+57.800E-06,+3.286527298E+00
+57.900E-06,+3.287216458E+00
+58.000E-06,+3.287675899E+00
+58.100E-06,+3.291121699E+00
+58.200E-06,+3.289283939E+00
+58.300E-06,+3.288594779E+00
+58.400E-06,+3.288135339E+00
+58.500E-06,+3.288135339E+00
+58.600E-06,+3.287675899E+00
+58.700E-06,+3.290891979E+00
+58.800E-06,+3.286986738E+00
+58.900E-06,+3.289283939E+00
+59.000E-06,+3.290202819E+00
+59.100E-06,+3.290662259E+00
+59.200E-06,+3.287675899E+00
+59.300E-06,+3.289743379E+00
+59.400E-06,+3.290662259E+00
+59.500E-06,+3.289513659E+00
+59.600E-06,+3.289283939E+00
+59.700E-06,+3.290202819E+00
+59.800E-06,+3.289054219E+00
+59.900E-06,+3.288824499E+00
+60.000E-06,+3.286986738E+00
+60.100E-06,+3.288135339E+00
+60.200E-06,+3.288594779E+00
+60.300E-06,+3.287675899E+00
+60.400E-06,+3.289283939E+00
+60.500E-06,+3.287675899E+00
+60.600E-06,+3.289283939E+00
+60.700E-06,+3.287675899E+00
+60.800E-06,+3.289513659E+00
+60.900E-06,+3.288594779E+00
+61.000E-06,+3.289283939E+00
+61.100E-06,+3.289283939E+00
+61.200E-06,+3.290891979E+00
+61.300E-06,+3.289283939E+00
+61.400E-06,+3.289283939E+00
+61.500E-06,+3.286527298E+00
+61.600E-06,+3.288594779E+00
+61.700E-06,+3.289283939E+00
+61.800E-06,+3.290432539E+00
+61.900E-06,+3.289054219E+00
+62.000E-06,+3.286527298E+00
+62.100E-06,+3.286757018E+00
+62.200E-06,+3.286067858E+00
+62.300E-06,+3.287675899E+00
+62.400E-06,+3.289283939E+00
+62.500E-06,+3.292500019E+00
+62.600E-06,+3.289513659E+00
+62.700E-06,+3.290432539E+00
+62.800E-06,+3.290432539E+00
+62.900E-06,+3.287675899E+00
+63.000E-06,+3.289283939E+00
+63.100E-06,+3.286067858E+00
+63.200E-06,+3.289973099E+00
+63.300E-06,+3.289054219E+00
+63.400E-06,+3.289283939E+00
+63.500E-06,+3.285838138E+00
+63.600E-06,+3.286067858E+00
+63.700E-06,+3.291351419E+00
+63.800E-06,+3.258731175E+00
+63.900E-06,+3.287446178E+00
+64.000E-06,+3.287446178E+00
+64.100E-06,+3.288365059E+00
+64.200E-06,+3.288135339E+00
+64.300E-06,+3.285148978E+00
+64.400E-06,+3.289513659E+00
+64.500E-06,+3.287675899E+00
+64.600E-06,+3.286986738E+00
+64.700E-06,+3.290662259E+00
+64.800E-06,+3.287675899E+00
+64.900E-06,+3.287446178E+00
+65.000E-06,+3.286297578E+00
+65.100E-06,+3.286986738E+00
+65.200E-06,+3.287675899E+00
+65.300E-06,+3.286067858E+00
+65.400E-06,+3.290662259E+00
+65.500E-06,+3.289283939E+00
+65.600E-06,+3.287446178E+00
+65.700E-06,+3.290432539E+00
+65.800E-06,+3.287675899E+00
+65.900E-06,+3.289283939E+00
+66.000E-06,+3.288365059E+00
+66.100E-06,+3.289054219E+00
+66.200E-06,+3.287675899E+00
+66.300E-06,+3.284919258E+00
+66.400E-06,+3.287905619E+00
+66.500E-06,+3.289283939E+00
+66.600E-06,+3.289283939E+00
+66.700E-06,+3.290891979E+00
+66.800E-06,+3.278946538E+00
+66.900E-06,+3.284919258E+00
+67.000E-06,+3.287905619E+00
+67.100E-06,+3.290662259E+00
+67.200E-06,+3.287675899E+00
+67.300E-06,+3.289283939E+00
+67.400E-06,+3.288135339E+00
+67.500E-06,+3.290891979E+00
+67.600E-06,+3.288824499E+00
+67.700E-06,+3.289283939E+00
+67.800E-06,+3.289283939E+00
+67.900E-06,+3.289973099E+00
+68.000E-06,+3.287675899E+00
+68.100E-06,+3.288365059E+00
+68.200E-06,+3.288824499E+00
+68.300E-06,+3.290432539E+00
+68.400E-06,+3.289743379E+00
+68.500E-06,+3.287675899E+00
+68.600E-06,+3.289283939E+00
+68.700E-06,+3.290891979E+00
+68.800E-06,+3.288365059E+00
+68.900E-06,+3.289513659E+00
+69.000E-06,+3.289283939E+00
+69.100E-06,+3.289283939E+00
+69.200E-06,+3.287905619E+00
+69.300E-06,+3.289283939E+00
+69.400E-06,+3.289283939E+00
+69.500E-06,+3.288365059E+00
+69.600E-06,+3.289283939E+00
+69.700E-06,+3.292040579E+00
+69.800E-06,+3.290891979E+00
+69.900E-06,+3.290662259E+00
+70.000E-06,+3.290662259E+00
+70.100E-06,+3.290891979E+00
+70.200E-06,+3.289054219E+00
+70.300E-06,+3.289054219E+00
+70.400E-06,+3.289283939E+00
+70.500E-06,+3.289743379E+00
+70.600E-06,+3.289513659E+00
+70.700E-06,+3.290891979E+00
+70.800E-06,+3.286067858E+00
+70.900E-06,+3.290891979E+00
+71.000E-06,+3.287905619E+00
+71.100E-06,+3.292500019E+00
+71.200E-06,+3.288135339E+00
+71.300E-06,+3.291810859E+00
+71.400E-06,+3.288594779E+00
+71.500E-06,+3.287675899E+00
+71.600E-06,+3.288594779E+00
+71.700E-06,+3.289054219E+00
+71.800E-06,+3.290202819E+00
+71.900E-06,+3.290891979E+00
+72.000E-06,+3.289283939E+00
+72.100E-06,+3.287675899E+00
+72.200E-06,+3.287675899E+00
+72.300E-06,+3.288365059E+00
+72.400E-06,+3.289054219E+00
+72.500E-06,+3.289743379E+00
+72.600E-06,+3.290891979E+00
+72.700E-06,+3.290432539E+00
+72.800E-06,+3.290202819E+00
+72.900E-06,+3.287675899E+00
+73.000E-06,+3.288365059E+00
+73.100E-06,+3.290662259E+00
+73.200E-06,+3.288824499E+00
+73.300E-06,+3.289973099E+00
+73.400E-06,+3.290891979E+00
+73.500E-06,+3.288365059E+00
+73.600E-06,+3.289283939E+00
+73.700E-06,+3.288365059E+00
+73.800E-06,+3.290662259E+00
+73.900E-06,+3.287675899E+00
+74.000E-06,+3.289973099E+00
+74.100E-06,+3.290891979E+00
+74.200E-06,+3.289973099E+00
+74.300E-06,+3.289283939E+00
+74.400E-06,+3.305823781E+00
+74.500E-06,+3.282622058E+00
+74.600E-06,+3.291581139E+00
+74.700E-06,+3.288135339E+00
+74.800E-06,+3.289054219E+00
+74.900E-06,+3.289973099E+00
+75.000E-06,+3.289283939E+00
+75.100E-06,+3.290202819E+00
+75.200E-06,+3.289054219E+00
+75.300E-06,+3.288824499E+00
+75.400E-06,+3.290432539E+00
+75.500E-06,+3.289054219E+00
+75.600E-06,+3.289283939E+00
+75.700E-06,+3.287675899E+00
+75.800E-06,+3.289283939E+00
+75.900E-06,+3.287675899E+00
+76.000E-06,+3.290891979E+00
+76.100E-06,+3.287216458E+00
+76.200E-06,+3.290662259E+00
+76.300E-06,+3.289054219E+00
+76.400E-06,+3.289283939E+00
+76.500E-06,+3.290202819E+00
+76.600E-06,+3.289513659E+00
+76.700E-06,+3.292959459E+00
+76.800E-06,+3.289283939E+00
+76.900E-06,+3.289283939E+00
+77.000E-06,+3.289283939E+00
+77.100E-06,+3.289283939E+00
+77.200E-06,+3.287905619E+00
+77.300E-06,+3.287675899E+00
+77.400E-06,+3.286297578E+00
+77.500E-06,+3.282851778E+00
+77.600E-06,+3.308580421E+00
+77.700E-06,+3.294337779E+00
+77.800E-06,+3.289283939E+00
+77.900E-06,+3.286757018E+00
+78.000E-06,+3.287905619E+00
+78.100E-06,+3.288594779E+00
+78.200E-06,+3.290432539E+00
+78.300E-06,+3.290891979E+00
+78.400E-06,+3.288365059E+00
+78.500E-06,+3.290891979E+00
+78.600E-06,+3.289283939E+00
+78.700E-06,+3.289054219E+00
+78.800E-06,+3.287675899E+00
+78.900E-06,+3.289283939E+00
+79.000E-06,+3.292040579E+00
+79.100E-06,+3.286067858E+00
+79.200E-06,+3.290891979E+00
+79.300E-06,+3.289513659E+00
+79.400E-06,+3.289054219E+00
+79.500E-06,+3.288135339E+00
+79.600E-06,+3.289283939E+00
+79.700E-06,+3.287675899E+00
+79.800E-06,+3.289513659E+00
+79.900E-06,+3.290891979E+00
+80.000E-06,+3.287905619E+00
+80.100E-06,+3.289283939E+00
+80.200E-06,+3.286986738E+00
+80.300E-06,+3.289973099E+00
+80.400E-06,+3.292040579E+00
+80.500E-06,+3.288365059E+00
+80.600E-06,+3.289283939E+00
+80.700E-06,+3.288594779E+00
+80.800E-06,+3.287905619E+00
+80.900E-06,+3.288135339E+00
+81.000E-06,+3.287675899E+00
+81.100E-06,+3.290662259E+00
+81.200E-06,+3.289283939E+00
+81.300E-06,+3.289283939E+00
+81.400E-06,+3.288594779E+00
+81.500E-06,+3.287905619E+00
+81.600E-06,+3.288824499E+00
+81.700E-06,+3.289283939E+00
+81.800E-06,+3.288824499E+00
+81.900E-06,+3.289283939E+00
+82.000E-06,+3.289283939E+00
+82.100E-06,+3.288594779E+00
+82.200E-06,+3.287675899E+00
+82.300E-06,+3.288824499E+00
+82.400E-06,+3.288824499E+00
+82.500E-06,+3.289513659E+00
+82.600E-06,+3.290891979E+00
+82.700E-06,+3.290891979E+00
+82.800E-06,+3.286986738E+00
+82.900E-06,+3.289283939E+00
+83.000E-06,+3.289283939E+00
+83.100E-06,+3.287675899E+00
+83.200E-06,+3.288135339E+00
+83.300E-06,+3.288365059E+00
+83.400E-06,+3.287675899E+00
+83.500E-06,+3.286986738E+00
+83.600E-06,+3.290662259E+00
+83.700E-06,+3.290432539E+00
+83.800E-06,+3.287675899E+00
+83.900E-06,+3.287675899E+00
+84.000E-06,+3.288824499E+00
+84.100E-06,+3.290891979E+00
+84.200E-06,+3.288365059E+00
+84.300E-06,+3.290662259E+00
+84.400E-06,+3.289054219E+00
+84.500E-06,+3.289973099E+00
+84.600E-06,+3.290662259E+00
+84.700E-06,+3.289283939E+00
+84.800E-06,+3.289283939E+00
+84.900E-06,+3.286986738E+00
+85.000E-06,+3.336835984E+00
+85.100E-06,+3.301688820E+00
+85.200E-06,+3.289283939E+00
+85.300E-06,+3.289054219E+00
+85.400E-06,+3.288594779E+00
+85.500E-06,+3.290891979E+00
+85.600E-06,+3.290202819E+00
+85.700E-06,+3.287905619E+00
+85.800E-06,+3.289283939E+00
+85.900E-06,+3.286986738E+00
+86.000E-06,+3.290662259E+00
+86.100E-06,+3.292500019E+00
+86.200E-06,+3.287675899E+00
+86.300E-06,+3.291810859E+00
+86.400E-06,+3.287905619E+00
+86.500E-06,+3.288135339E+00
+86.600E-06,+3.286986738E+00
+86.700E-06,+3.289283939E+00
+86.800E-06,+3.289283939E+00
+86.900E-06,+3.287675899E+00
+87.000E-06,+3.288594779E+00
+87.100E-06,+3.289283939E+00
+87.200E-06,+3.289283939E+00
+87.300E-06,+3.288135339E+00
+87.400E-06,+3.288135339E+00
+87.500E-06,+3.289283939E+00
+87.600E-06,+3.289283939E+00
+87.700E-06,+3.289513659E+00
+87.800E-06,+3.289513659E+00
+87.900E-06,+3.288824499E+00
+88.000E-06,+3.283081498E+00
+88.100E-06,+3.280324858E+00
+88.200E-06,+3.286297578E+00
+88.300E-06,+3.289283939E+00
+88.400E-06,+3.289283939E+00
+88.500E-06,+3.289283939E+00
+88.600E-06,+3.287216458E+00
+88.700E-06,+3.288824499E+00
+88.800E-06,+3.288135339E+00
+88.900E-06,+3.289283939E+00
+89.000E-06,+3.292500019E+00
+89.100E-06,+3.289054219E+00
+89.200E-06,+3.289513659E+00
+89.300E-06,+3.289743379E+00
+89.400E-06,+3.288824499E+00
+89.500E-06,+3.289283939E+00
+89.600E-06,+3.288594779E+00
+89.700E-06,+3.290891979E+00
+89.800E-06,+3.289054219E+00
+89.900E-06,+3.291121699E+00
+90.000E-06,+3.286527298E+00
+90.100E-06,+3.289283939E+00
+90.200E-06,+3.289513659E+00
+90.300E-06,+3.290891979E+00
+90.400E-06,+3.290891979E+00
+90.500E-06,+3.289283939E+00
+90.600E-06,+3.289283939E+00
+90.700E-06,+3.288824499E+00
+90.800E-06,+3.289283939E+00
+90.900E-06,+3.289513659E+00
+91.000E-06,+3.289283939E+00
+91.100E-06,+3.290891979E+00
+91.200E-06,+3.288594779E+00
+91.300E-06,+3.290662259E+00
+91.400E-06,+3.289973099E+00
+91.500E-06,+3.289973099E+00
+91.600E-06,+3.287675899E+00
+91.700E-06,+3.288365059E+00
+91.800E-06,+3.289283939E+00
+91.900E-06,+3.289283939E+00
+92.000E-06,+3.290891979E+00
+92.100E-06,+3.289283939E+00
+92.200E-06,+3.286986738E+00
+92.300E-06,+3.287905619E+00
+92.400E-06,+3.287905619E+00
+92.500E-06,+3.287675899E+00
+92.600E-06,+3.291581139E+00
+92.700E-06,+3.289054219E+00
+92.800E-06,+3.287216458E+00
+92.900E-06,+3.289743379E+00
+93.000E-06,+3.289054219E+00
+93.100E-06,+3.284000378E+00
+93.200E-06,+3.287675899E+00
+93.300E-06,+3.286067858E+00
+93.400E-06,+3.290662259E+00
+93.500E-06,+3.290432539E+00
+93.600E-06,+3.289743379E+00
+93.700E-06,+3.287675899E+00
+93.800E-06,+3.288594779E+00
+93.900E-06,+3.286067858E+00
+94.000E-06,+3.289283939E+00
+94.100E-06,+3.289513659E+00
+94.200E-06,+3.287675899E+00
+94.300E-06,+3.289283939E+00
+94.400E-06,+3.287905619E+00
+94.500E-06,+3.288594779E+00
+94.600E-06,+3.286067858E+00
+94.700E-06,+3.292500019E+00
+94.800E-06,+3.287905619E+00
+94.900E-06,+3.288824499E+00
+95.000E-06,+3.287675899E+00
+95.100E-06,+3.288135339E+00
+95.200E-06,+3.290202819E+00
+95.300E-06,+3.287675899E+00
+95.400E-06,+3.286067858E+00
+95.500E-06,+3.290891979E+00
+95.600E-06,+3.285148978E+00
+95.700E-06,+3.301918540E+00
+95.800E-06,+3.287905619E+00
+95.900E-06,+3.288365059E+00
+96.000E-06,+3.286067858E+00
+96.100E-06,+3.289973099E+00
+96.200E-06,+3.289054219E+00
+96.300E-06,+3.289973099E+00
+96.400E-06,+3.286986738E+00
+96.500E-06,+3.289283939E+00
+96.600E-06,+3.288365059E+00
+96.700E-06,+3.287675899E+00
+96.800E-06,+3.286757018E+00
+96.900E-06,+3.287675899E+00
+97.000E-06,+3.287675899E+00
+97.100E-06,+3.289283939E+00
+97.200E-06,+3.289054219E+00
+97.300E-06,+3.288365059E+00
+97.400E-06,+3.287675899E+00
+97.500E-06,+3.289283939E+00
+97.600E-06,+3.289283939E+00
+97.700E-06,+3.293189179E+00
+97.800E-06,+3.288135339E+00
+97.900E-06,+3.289054219E+00
+98.000E-06,+3.290202819E+00
+98.100E-06,+3.290891979E+00
+98.200E-06,+3.290891979E+00
+98.300E-06,+3.289283939E+00
+98.400E-06,+3.290432539E+00
+98.500E-06,+3.289283939E+00
+98.600E-06,+3.289513659E+00
+98.700E-06,+3.300540220E+00
+98.800E-06,+3.278027657E+00
+98.900E-06,+3.290891979E+00
+99.000E-06,+3.289513659E+00
+99.100E-06,+3.288135339E+00
+99.200E-06,+3.288594779E+00
+99.300E-06,+3.290432539E+00
+99.400E-06,+3.288365059E+00
+99.500E-06,+3.289283939E+00
+99.600E-06,+3.287675899E+00
+99.700E-06,+3.290432539E+00
+99.800E-06,+3.289283939E+00
+99.900E-06,+3.296864700E+00
